"","gene1","gene2","co_occurance","mutual_exclusion","co_cut","pval"
"2965","CACNA1A","PIK3R2",3,29,2,0.01
"2966","CACNA1A","PLCB4",5,34,3,0.002
"2967","CACNA1A","PLCG1",7,34,3,0
"2968","CACNA1A","PLXNB2",9,34,4,0
"2969","CACNA1A","PMS2",4,31,2,0.006
"2970","CACNA1A","POLE",10,31,4,0
"2971","CACNA1A","POLQ",5,43,4,0.016
"2972","CACNA1A","PPP2R1A",4,32,2,0.004
"2973","CACNA1A","PTCH1",6,41,4,0
"2974","CACNA1A","PTPN11",3,32,2,0.024
"2975","CACNA1A","PTPRC",8,37,4,0
"2976","CACNA1A","PTPRD",7,55,5,0.008
"2977","CACNA1A","RARA",3,32,2,0.024
"2978","CACNA1A","RASA1",3,39,3,0.088
"2979","CACNA1A","RBM10",4,29,2,0
"2980","CACNA1A","RET",3,37,3,0.07
"2981","CACNA1A","RFC1",5,29,2,0
"2982","CACNA1A","RNF111",3,33,2,0.034
"2983","CACNA1A","RNF43",3,34,2,0.048
"2984","CACNA1A","SCAF4",6,33,3,0
"2985","CACNA1A","SETBP1",7,52,5,0.006
"2986","CACNA1A","SETD2",4,36,3,0.01
"2987","CACNA1A","SF1",5,31,2,0
"2988","CACNA1A","SF3B1",3,31,2,0.024
"2989","CACNA1A","SIN3A",6,33,3,0
"2990","CACNA1A","SMARCA4",8,42,4,0
"2991","CACNA1A","SOS1",4,32,2,0.006
"2992","CACNA1A","SOX17",3,40,3,0.114
"2993","CACNA1A","SPTA1",8,91,8.04999999999995,0.108
"2994","CACNA1A","SPTAN1",4,46,4,0.076
"2995","CACNA1A","STAG2",3,33,2,0.036
"2996","CACNA1A","TAF1",6,33,3,0
"2997","CACNA1A","TCF12",5,28,2,0
"2998","CACNA1A","TCF7L2",5,33,3,0
"2999","CACNA1A","THRAP3",4,33,2,0.004
"3000","CACNA1A","TNFAIP3",3,33,2,0.034
"3001","CACNA1A","TP53",9,162,14,0.694
"3002","CACNA1A","TRAF3",4,28,2,0
"3003","CACNA1A","TSC2",7,38,4,0
"3004","CACNA1A","UNCX",5,26,2,0
"3005","CACNA1A","USP9X",4,42,3,0.042
"3006","CACNA1A","WHSC1",8,34,4,0
"3007","CACNA1A","WT1",3,35,3,0.058
"3008","CACNA1A","XPO1",3,30,2,0.014
"3009","CACNA1A","ZBTB20",7,38,3,0
"3010","CACNA1A","ZC3H12A",3,38,3,0.104
"3011","CACNA1A","ZFHX3",12,42,5,0
"3012","CACNA1A","ZMYM2",3,31,2,0.026
"3013","CACNA1A","ZMYM3",4,30,2,0
"3014","CACNA1A","ZNF133",4,29,2,0.002
"3015","CACNA1A","ZNF750",3,33,2,0.024
"3016","CARD11","CASP8",3,32,2,0.01
"3017","CARD11","CDK12",5,35,3,0
"3018","CARD11","CDKN2A",3,43,3,0.14
"3019","CARD11","CHD3",6,38,3,0.004
"3020","CARD11","CHD4",7,48,5,0.008
"3021","CARD11","CHD8",4,38,3,0.016
"3022","CARD11","CIC",3,38,3,0.088
"3023","CARD11","COL5A1",5,50,5,0.058
"3024","CARD11","CREBBP",8,50,5,0.004
"3025","CARD11","CTCF",3,35,2,0.042
"3026","CARD11","CTNNB1",7,41,4,0
"3027","CARD11","CTNND1",5,35,3,0.004
"3028","CARD11","CUL1",4,39,3,0.036
"3029","CARD11","CYLD",6,37,3,0
"3030","CARD11","DACH1",5,29,2,0
"3031","CARD11","DAZAP1",3,31,2,0.018
"3032","CARD11","DDX3X",7,30,3,0
"3033","CARD11","DICER1",4,39,3,0.026
"3034","CARD11","DMD",8,66,6,0.016
"3035","CARD11","DNMT3A",3,32,2,0.012
"3036","CARD11","EEF2",5,31,2,0
"3037","CARD11","EGFR",5,41,3,0.01
"3038","CARD11","EP300",7,38,4,0
"3039","CARD11","EPHA2",5,42,3.04999999999995,0.01
"3040","CARD11","EPHA3",5,43,4,0.01
"3041","CARD11","ERBB3",9,51,5,0
"3042","CARD11","ERBB4",9,60,6,0.004
"3043","CARD11","EZH2",3,29,2,0.002
"3044","CARD11","FAT1",12,48,6,0
"3045","CARD11","FBXW7",9,40,4.04999999999995,0
"3046","CARD11","FGFR1",8,31,3,0
"3047","CARD11","FGFR2",3,40,3,0.094
"3048","CARD11","FGFR3",4,32,2,0.002
"3049","CARD11","FLNA",13,41,5,0
"3050","CARD11","FUBP1",3,31,2,0.012
"3051","CARD11","GABRA6",6,33,3,0
"3052","CARD11","GATA3",3,38,3,0.098
"3053","CARD11","GNAS",6,39,4,0.006
"3054","CARD11","GRIN2D",3,34,2,0.038
"3055","CARD11","HGF",6,35,3,0
"3056","CARD11","HUWE1",11,46,5,0
"3057","CARD11","IL7R",3,32,2,0.012
"3058","CARD11","INPPL1",7,30,3,0
"3059","CARD11","IRF2",6,34,3,0
"3060","CARD11","JAK1",4,32,2,0
"3061","CARD11","JAK2",5,34,3,0.004
"3062","CARD11","JAK3",3,35,3,0.054
"3063","CARD11","KANSL1",6,32,3,0
"3064","CARD11","KDM5C",4,40,3,0.042
"3065","CARD11","KDM6A",3,32,2,0.032
"3066","CARD11","KEAP1",6,29,2,0
"3067","CARD11","KEL",3,29,2,0
"3068","CARD11","KIT",4,33,2.04999999999995,0.006
"3069","CARD11","KMT2A",11,46,5,0
"3070","CARD11","KMT2B",5,46,4,0.028
"3071","CARD11","KMT2C",9,59,6,0.004
"3072","CARD11","KMT2D",13,49,6,0
"3073","CARD11","KRAS",7,44,4,0
"3074","CARD11","LATS1",6,35,3,0
"3075","CARD11","LATS2",9,27,3,0
"3076","CARD11","LZTR1",6,35,3,0
"3077","CARD11","MACF1",10,61,7,0.002
"3078","CARD11","MAP3K1",5,28,2,0
"3079","CARD11","MAP3K4",5,38,3,0.002
"3080","CARD11","MECOM",3,34,2,0.024
"3081","CARD11","MED12",3,45,3,0.172
"3082","CARD11","MET",4,31,2,0.008
"3083","CARD11","MGA",6,45,4,0.006
"3084","CARD11","MSH3",3,32,2,0.03
"3085","CARD11","MSH6",5,33,3,0.002
"3086","CARD11","MTOR",12,37,4,0
"3087","CARD11","MUC6",10,42,5,0
"3088","CARD11","MYH9",8,43,4,0.002
"3089","CARD11","NCOR1",10,41,4,0
"3090","CARD11","NF1",5,47,4,0.036
"3091","CARD11","NIPBL",12,44,6,0
"3092","CARD11","NOTCH1",8,42,4,0
"3093","CARD11","NOTCH2",7,44,4.04999999999995,0.002
"3094","CARD11","NPM1",3,27,1,0
"3095","CARD11","NSD1",5,36,3,0.002
"3096","CARD11","NUP133",3,38,3,0.07
"3097","CARD11","PBRM1",5,39,3,0.006
"3098","CARD11","PDGFRA",9,31,3,0
"3099","CARD11","PDS5B",4,35,3,0.012
"3100","CARD11","PGR",5,42,4,0.018
"3101","CARD11","PIK3CA",14,56,7,0
"3102","CARD11","PIK3CG",7,45,4.04999999999995,0
"3103","CARD11","PIK3R1",4,29,2,0.002
"3104","CARD11","PIK3R2",3,30,2,0.008
"3105","CARD11","PLCB4",5,35,3,0.004
"3106","CARD11","PLCG1",8,33,3,0
"3107","CARD11","PLXNB2",8,37,4,0
"3108","CARD11","PMS1",3,31,2,0.01
"3109","CARD11","POLE",9,34,4,0
"3110","CARD11","POLQ",6,42,4,0.008
"3111","CARD11","PPM1D",3,29,1.04999999999995,0.002
"3112","CARD11","PTCH1",6,42,4,0
"3113","CARD11","PTEN",4,35,2,0.004
"3114","CARD11","PTPDC1",3,32,2,0.024
"3115","CARD11","PTPN11",4,31,2,0
"3116","CARD11","PTPRC",5,44,4,0.014
"3117","CARD11","PTPRD",5,60,6,0.14
"3118","CARD11","RAD21",3,28,1,0
"3119","CARD11","RARA",4,31,2,0
"3120","CARD11","RASA1",4,38,3,0.024
"3121","CARD11","RBM10",3,32,2,0.024
"3122","CARD11","RET",4,36,3,0.004
"3123","CARD11","RFC1",4,32,2,0
"3124","CARD11","RNF111",3,34,2,0.038
"3125","CARD11","RNF43",3,35,2,0.038
"3126","CARD11","RRAS2",3,28,1,0.004
"3127","CARD11","SCAF4",5,36,3,0.006
"3128","CARD11","SETBP1",9,49,5,0
"3129","CARD11","SETD2",5,35,3,0.004
"3130","CARD11","SF3B1",3,32,2,0.02
"3131","CARD11","SIN3A",9,28,3,0
"3132","CARD11","SMAD4",3,49,4,0.262
"3133","CARD11","SMARCA1",3,32,2,0.024
"3134","CARD11","SMARCA4",4,51,4,0.142
"3135","CARD11","SMC1A",5,30,2,0.002
"3136","CARD11","SOX17",4,39,3,0.026
"3137","CARD11","SPTA1",8,92,9,0.132
"3138","CARD11","SPTAN1",6,43,4,0.014
"3139","CARD11","STAG2",5,30,2,0
"3140","CARD11","TAF1",4,38,3,0.016
"3141","CARD11","TBL1XR1",3,27,1,0.002
"3142","CARD11","TCF12",4,31,2,0.006
"3143","CARD11","TCF7L2",3,38,3,0.06
"3144","CARD11","TET2",4,31,2,0.004
"3145","CARD11","THRAP3",4,34,3,0.002
"3146","CARD11","TLR4",6,44,4,0.018
"3147","CARD11","TNFAIP3",3,34,2,0.044
"3148","CARD11","TP53",8,165,14,0.852
"3149","CARD11","TRAF3",3,31,2,0.012
"3150","CARD11","TSC1",5,31,2,0.002
"3151","CARD11","TSC2",5,43,4,0.006
"3152","CARD11","USP9X",6,39,3,0.002
"3153","CARD11","WHSC1",9,33,3,0
"3154","CARD11","WT1",4,34,2,0.004
"3155","CARD11","XPO1",3,31,2,0.018
"3156","CARD11","ZBTB20",7,39,4,0
"3157","CARD11","ZBTB7B",3,30,2,0.004
"3158","CARD11","ZC3H12A",5,35,3,0.002
"3159","CARD11","ZFHX3",11,45,5.04999999999995,0
"3160","CARD11","ZMYM2",3,32,2,0.016
"3161","CARD11","ZNF133",3,32,2,0.014
"3162","CASP8","CREBBP",3,40,2,0.036
"3163","CASP8","DICER1",4,19,1,0
"3164","CASP8","EGFR",3,25,2,0.004
"3165","CASP8","EP300",3,26,2,0.012
"3166","CASP8","ERBB2",3,24,2,0.012
"3167","CASP8","ERBB4",3,52,3,0.056
"3168","CASP8","FAT1",5,42,2,0.002
"3169","CASP8","FBXW7",4,30,2,0
"3170","CASP8","FLNA",5,37,2.04999999999995,0
"3171","CASP8","HLA-B",3,15,1,0
"3172","CASP8","HUWE1",4,40,2,0.004
"3173","CASP8","KIF1A",3,21,1,0.006
"3174","CASP8","KMT2B",3,30,2,0.016
"3175","CASP8","KMT2C",3,51,3,0.072
"3176","CASP8","KMT2D",4,47,3,0.01
"3177","CASP8","LATS2",3,19,1,0.002
"3178","CASP8","MACF1",3,55,3,0.088
"3179","CASP8","MAP3K1",3,12,1,0
"3180","CASP8","MTOR",3,35,2,0.026
"3181","CASP8","MUC6",4,34,2,0.008
"3182","CASP8","NOTCH1",3,32,2,0.01
"3183","CASP8","PGR",3,26,2,0.008
"3184","CASP8","POLE",4,24,2,0.002
"3185","CASP8","PTPRD",3,44,2,0.044
"3186","CASP8","SMARCA4",3,33,2,0.016
"3187","CASP8","TCF12",3,13,1,0
"3188","CASP8","TCF7L2",3,18,1,0.006
"3189","CASP8","TSC2",3,27,2,0.008
"3190","CASP8","ZFHX3",4,39,2,0.006
"3191","CBFB","CHD4",3,33,2,0.004
"3192","CBFB","FAT1",3,43,2,0.024
"3193","CBFB","HUWE1",3,39,2,0.01
"3194","CBFB","LZTR1",3,18,1,0.002
"3195","CBFB","MACF1",3,52,2,0.02
"3196","CBFB","MAP3K4",3,19,1,0
"3197","CBFB","NIPBL",3,39,2,0.02
"3198","CBFB","NSD1",3,17,1,0
"3199","CBFB","PLCG1",3,20,1,0.002
"3200","CBFB","PTPRD",3,41,2,0.008
"3201","CBFB","TP53",3,152,4,0.33
"3202","CD70","ZFHX3",3,36,1,0.002
"3203","CDH1","CDK12",3,47,3,0.158
"3204","CDH1","CHD3",4,50,4,0.094
"3205","CDH1","CHD4",6,58,6,0.052
"3206","CDH1","CIC",3,46,3,0.148
"3207","CDH1","CREBBP",7,60,6,0.026
"3208","CDH1","CTNNB1",4,55,5,0.154
"3209","CDH1","CTNND1",3,47,3,0.152
"3210","CDH1","CUL1",4,47,3,0.046
"3211","CDH1","DAZAP1",4,37,2,0.006
"3212","CDH1","DDX3X",3,46,3,0.142
"3213","CDH1","DICER1",6,43,4,0.004
"3214","CDH1","DMD",7,76,7,0.114
"3215","CDH1","EGFR",4,51,4,0.12
"3216","CDH1","ELF3",3,38,2,0.02
"3217","CDH1","EP300",6,48,4,0.004
"3218","CDH1","EPHA2",4,52,4,0.138
"3219","CDH1","EPHA3",3,55,5,0.378
"3220","CDH1","ERBB2",4,50,4,0.078
"3221","CDH1","ERBB3",5,67,6,0.27
"3222","CDH1","ERBB4",7,72,7,0.114
"3223","CDH1","ERCC2",3,40,2,0.034
"3224","CDH1","FAT1",8,64,6,0.016
"3225","CDH1","FBXW7",3,60,5,0.464
"3226","CDH1","FGFR1",4,47,4,0.056
"3227","CDH1","FGFR2",5,44,4,0.016
"3228","CDH1","FLNA",5,65,6,0.222
"3229","CDH1","GNAS",3,53,4,0.282
"3230","CDH1","HGF",3,49,4,0.204
"3231","CDH1","HLA-B",3,43,3,0.072
"3232","CDH1","HUWE1",8,60,6,0.012
"3233","CDH1","IRF2",5,44,3,0.012
"3234","CDH1","JAK2",4,44,3,0.028
"3235","CDH1","JAK3",4,41,3,0.01
"3236","CDH1","KEAP1",3,43,3,0.084
"3237","CDH1","KIT",4,41,3,0.016
"3238","CDH1","KMT2A",8,60,6,0.01
"3239","CDH1","KMT2B",8,48,5,0.002
"3240","CDH1","KMT2C",8,69,7,0.03
"3241","CDH1","KMT2D",9,65,7,0.012
"3242","CDH1","KRAS",3,60,5,0.46
"3243","CDH1","LATS1",3,49,3,0.188
"3244","CDH1","LZTR1",3,49,4,0.212
"3245","CDH1","MACF1",8,73,8,0.076
"3246","CDH1","MAP3K4",4,48,4,0.092
"3247","CDH1","MECOM",3,42,3,0.062
"3248","CDH1","MED12",3,53,4,0.322
"3249","CDH1","MET",3,41,3,0.076
"3250","CDH1","MGA",6,53,5,0.022
"3251","CDH1","MSH6",3,45,3,0.098
"3252","CDH1","MTOR",6,57,5,0.046
"3253","CDH1","MUC6",6,58,6,0.056
"3254","CDH1","MYH9",5,57,5,0.1
"3255","CDH1","NCOR1",4,61,5,0.262
"3256","CDH1","NF1",8,49,5,0.002
"3257","CDH1","NIPBL",8,60,6,0.014
"3258","CDH1","NOTCH1",6,54,5,0.028
"3259","CDH1","NOTCH2",3,60,5,0.492
"3260","CDH1","NSD1",6,42,3,0.004
"3261","CDH1","NUP93",4,38,2,0.004
"3262","CDH1","PBRM1",4,49,4,0.08
"3263","CDH1","PIK3CA",7,78,8,0.168
"3264","CDH1","PIK3CB",3,41,2,0.026
"3265","CDH1","PIK3CG",6,55,5,0.02
"3266","CDH1","PIK3R1",3,39,2,0.028
"3267","CDH1","PLCB4",4,45,3,0.026
"3268","CDH1","PLCG1",6,45,4,0.006
"3269","CDH1","PLXNB2",6,49,4,0.014
"3270","CDH1","PMS2",4,40,3,0.002
"3271","CDH1","POLE",5,50,5,0.058
"3272","CDH1","POLQ",6,50,5,0.024
"3273","CDH1","PTPN11",3,41,2,0.048
"3274","CDH1","PTPRC",3,56,5,0.38
"3275","CDH1","PTPRD",5,68,6,0.252
"3276","CDH1","RASA1",3,48,3,0.208
"3277","CDH1","RET",3,46,3,0.116
"3278","CDH1","RFC1",3,42,3,0.062
"3279","CDH1","RHOA",6,44,4,0.006
"3280","CDH1","RNF111",5,38,2,0.002
"3281","CDH1","RNF43",3,43,3,0.076
"3282","CDH1","SCAF4",3,48,4,0.164
"3283","CDH1","SETBP1",6,63,6,0.09
"3284","CDH1","SF1",4,42,3,0.012
"3285","CDH1","SIN3A",4,46,4,0.054
"3286","CDH1","SMAD4",4,55,5,0.188
"3287","CDH1","SMARCA4",4,59,5,0.248
"3288","CDH1","SOX17",5,45,4,0.016
"3289","CDH1","SPTA1",8,100,11,0.334
"3290","CDH1","SPTAN1",4,55,5,0.148
"3291","CDH1","TET2",3,41,2,0.032
"3292","CDH1","THRAP3",5,40,3,0
"3293","CDH1","TP53",9,171,18,0.948
"3294","CDH1","TSC2",4,53,4,0.156
"3295","CDH1","USP9X",3,53,4,0.308
"3296","CDH1","WHSC1",3,53,4,0.302
"3297","CDH1","WT1",3,44,3,0.088
"3298","CDH1","ZBTB20",3,55,5,0.366
"3299","CDH1","ZC3H12A",4,45,3,0.034
"3300","CDH1","ZFHX3",9,57,6,0
"3301","CDK12","CHD3",3,31,2,0.042
"3302","CDK12","CHD4",3,43,3,0.116
"3303","CDK12","CREBBP",5,43,3,0.006
"3304","CDK12","CTNNB1",4,34,3,0.008
"3305","CDK12","CUL1",4,26,2,0.002
"3306","CDK12","DMD",4,61,4,0.106
"3307","CDK12","DNMT3A",3,19,1,0.002
"3308","CDK12","EGFR",4,30,2,0.002
"3309","CDK12","EP300",7,25,2,0
"3310","CDK12","EPHA2",3,33,2,0.044
"3311","CDK12","ERBB3",3,50,3.04999999999995,0.178
"3312","CDK12","ERBB4",3,59,4,0.284
"3313","CDK12","FAT1",6,47,3,0
"3314","CDK12","FBXW7",5,35,3,0.002
"3315","CDK12","FGFR2",4,25,2,0.002
"3316","CDK12","FGFR3",3,21,1,0.006
"3317","CDK12","FLNA",3,48,3,0.136
"3318","CDK12","GNAS",4,30,2,0.002
"3319","CDK12","HGF",4,26,2,0.006
"3320","CDK12","HUWE1",4,47,3,0.044
"3321","CDK12","IRF2",4,25,2,0.002
"3322","CDK12","JAK2",3,25,2,0.014
"3323","CDK12","JAK3",4,20,2,0.002
"3324","CDK12","KANSL1",3,25,2,0.02
"3325","CDK12","KDM5C",3,29,2,0.04
"3326","CDK12","KEAP1",3,22,2,0.004
"3327","CDK12","KMT2A",6,43,4,0
"3328","CDK12","KMT2C",5,54,4,0.026
"3329","CDK12","KMT2D",3,56,4,0.214
"3330","CDK12","LATS1",5,24,2,0.002
"3331","CDK12","LATS2",4,24,2,0
"3332","CDK12","MACF1",6,56,4,0
"3333","CDK12","MAP3K1",5,15,1.04999999999995,0
"3334","CDK12","MAP3K4",3,29,2,0.028
"3335","CDK12","MGA",5,34,3,0.004
"3336","CDK12","MLH1",3,19,1,0.006
"3337","CDK12","MSH3",3,19,1,0.004
"3338","CDK12","MSH6",3,24,2,0.008
"3339","CDK12","MTOR",6,36,3,0
"3340","CDK12","MUC6",3,43,3,0.128
"3341","CDK12","MYH9",3,40,3,0.094
"3342","CDK12","NCOR1",5,38,3,0.006
"3343","CDK12","NF1",3,38,3,0.064
"3344","CDK12","NIPBL",7,41,3,0
"3345","CDK12","NOTCH1",4,37,3,0.004
"3346","CDK12","NOTCH2",6,33,3,0.002
"3347","CDK12","NSD1",5,23,2,0
"3348","CDK12","PDGFRA",3,30,2,0.026
"3349","CDK12","PDS5B",4,22,2,0
"3350","CDK12","PIK3CA",5,61,4,0.046
"3351","CDK12","PIK3CG",4,38,3,0.024
"3352","CDK12","PLCG1",3,30,2,0.032
"3353","CDK12","PLXNB2",6,28,2,0
"3354","CDK12","POLE",4,31,2.04999999999995,0.016
"3355","CDK12","POLQ",6,29,2.04999999999995,0
"3356","CDK12","PPP2R1A",3,22,2,0.004
"3357","CDK12","PTCH1",4,33,3,0.004
"3358","CDK12","PTEN",4,22,2,0
"3359","CDK12","PTPN11",3,20,1,0.01
"3360","CDK12","PTPRC",3,35,3,0.06
"3361","CDK12","PTPRD",7,43,4,0.002
"3362","CDK12","RNF111",3,21,2,0.004
"3363","CDK12","SCAF4",3,27,2,0.02
"3364","CDK12","SETBP1",4,46,3,0.046
"3365","CDK12","SETD2",4,24,2,0
"3366","CDK12","SIN3A",3,27,2,0.032
"3367","CDK12","SMARCA4",3,40,3,0.078
"3368","CDK12","SMC1A",3,21,2,0.008
"3369","CDK12","SOS1",3,22,2,0.008
"3370","CDK12","SPTA1",5,85,6,0.136
"3371","CDK12","STAG2",5,17,2,0
"3372","CDK12","TAF1",4,25,2,0.002
"3373","CDK12","TET2",3,20,2,0.002
"3374","CDK12","THRAP3",4,21,2,0
"3375","CDK12","TLR4",3,37,3,0.07
"3376","CDK12","TP53",6,156,9,0.494
"3377","CDK12","USP9X",3,32,2,0.044
"3378","CDK12","WHSC1",3,32,2,0.042
"3379","CDK12","ZBTB20",3,34,2.04999999999995,0.05
"3380","CDK12","ZFHX3",6,42,3,0
"3381","CDK12","ZMYM2",3,19,1,0.004
"3382","CDK12","ZNF750",3,21,1,0.002
"3383","CDKN1A","EPHA2",3,20,1,0
"3384","CDKN1A","FLNA",3,35,1,0
"3385","CDKN1A","GRIN2D",3,8,1,0
"3386","CDKN1A","PLCG1",3,17,1,0
"3387","CDKN1B","FLNA",3,35,1,0
"3388","CDKN1B","MACF1",3,49,1,0.002
"3389","CDKN2A","CHD3",3,35,3,0.052
"3390","CDKN2A","CHD4",5,43,3,0.014
"3391","CDKN2A","CHD8",3,31,3,0.066
"3392","CDKN2A","CNBD1",3,33,3,0.058
"3393","CDKN2A","COL5A1",4,43,4,0.052
"3394","CDKN2A","CREBBP",6,45,4,0.002
"3395","CDKN2A","CTNNB1",4,38,3,0.03
"3396","CDKN2A","DICER1",3,32,2,0.048
"3397","CDKN2A","DMD",4,65,5,0.214
"3398","CDKN2A","DNMT3A",3,23,2,0.01
"3399","CDKN2A","EEF2",3,26,2,0.018
"3400","CDKN2A","EGFR",4,34,3,0.016
"3401","CDKN2A","EP300",3,37,3,0.078
"3402","CDKN2A","EPHA2",4,35,3,0.014
"3403","CDKN2A","EPHA3",3,38,3,0.066
"3404","CDKN2A","ERBB2",4,33,3,0.01
"3405","CDKN2A","ERBB3",4,52,4,0.13
"3406","CDKN2A","ERBB4",3,63,5,0.39
"3407","CDKN2A","FAT1",5,53,4,0.032
"3408","CDKN2A","FBXW7",4,41,3,0.036
"3409","CDKN2A","FGFR2",5,27,2,0
"3410","CDKN2A","FGFR3",3,25,2,0.016
"3411","CDKN2A","FLNA",8,42,4,0
"3412","CDKN2A","FLT3",3,24,2,0.002
"3413","CDKN2A","GNAS",4,34,3,0.012
"3414","CDKN2A","HUWE1",5,49,4,0.016
"3415","CDKN2A","KDM5C",3,33,3,0.06
"3416","CDKN2A","KMT2A",5,49,4,0.034
"3417","CDKN2A","KMT2C",5,58,5,0.064
"3418","CDKN2A","KMT2D",6,54,5,0.024
"3419","CDKN2A","LATS2",3,30,2,0.036
"3420","CDKN2A","LZTR1",4,30,2,0.004
"3421","CDKN2A","MACF1",7,58,5,0
"3422","CDKN2A","MAP3K4",3,33,2,0.042
"3423","CDKN2A","MED12",3,36,3,0.072
"3424","CDKN2A","MLH1",3,23,2,0.006
"3425","CDKN2A","MTOR",6,40,3,0.002
"3426","CDKN2A","MUC6",5,43,4,0.016
"3427","CDKN2A","NCOR1",5,42,4,0.016
"3428","CDKN2A","NIPBL",6,47,4,0.002
"3429","CDKN2A","NOTCH1",5,39,3,0.008
"3430","CDKN2A","NOTCH2",3,43,3,0.142
"3431","CDKN2A","NUP133",4,27,2,0
"3432","CDKN2A","PBRM1",3,34,3,0.052
"3433","CDKN2A","PDGFRA",5,30,3,0
"3434","CDKN2A","PGR",3,37,3,0.068
"3435","CDKN2A","PIK3CA",5,65,5,0.112
"3436","CDKN2A","PIK3CG",4,42,3,0.044
"3437","CDKN2A","PLCG1",3,34,3,0.064
"3438","CDKN2A","POLE",6,31,3,0
"3439","CDKN2A","POLQ",3,39,3,0.108
"3440","CDKN2A","PTCH1",4,37,3,0.02
"3441","CDKN2A","PTPRC",4,37,3,0.032
"3442","CDKN2A","PTPRD",4,53,4,0.134
"3443","CDKN2A","RASA1",3,31,2,0.03
"3444","CDKN2A","SIN3A",3,31,2.04999999999995,0.05
"3445","CDKN2A","SMARCA4",7,36,3,0
"3446","CDKN2A","SOX17",4,30,3,0.008
"3447","CDKN2A","SPTA1",8,83,6,0.018
"3448","CDKN2A","SPTAN1",4,38,3,0.028
"3449","CDKN2A","TAF1",3,31,2,0.026
"3450","CDKN2A","TCF12",3,24,2,0.008
"3451","CDKN2A","TCF7L2",4,27,2,0.004
"3452","CDKN2A","THRAP3",3,27,2,0.022
"3453","CDKN2A","TP53",11,150,11,0.058
"3454","CDKN2A","TSC2",5,34,3,0.008
"3455","CDKN2A","WHSC1",4,34,3,0.012
"3456","CDKN2A","ZBTB20",5,34,3,0.006
"3457","CDKN2A","ZC3H12A",3,30,2,0.024
"3458","CDKN2A","ZFHX3",4,50,4,0.116
"3459","CDKN2A","ZNF750",3,25,2,0.016
"3460","CHD3","CHD4",3,48,4,0.236
"3461","CHD3","CHD8",8,22,2,0
"3462","CHD3","COL5A1",5,42,4,0.01
"3463","CHD3","CREBBP",7,44,4,0.002
"3464","CHD3","CSDE1",3,22,1,0
"3465","CHD3","CTCF",3,27,2,0.014
"3466","CHD3","CTNNB1",3,41,3,0.124
"3467","CHD3","CTNND1",3,31,3,0.054
"3468","CHD3","CUL1",5,29,2,0.004
"3469","CHD3","CYLD",4,33,2.04999999999995,0.002
"3470","CHD3","DACH1",3,25,2,0.006
"3471","CHD3","DICER1",3,33,3,0.052
"3472","CHD3","DMD",7,60,5,0.012
"3473","CHD3","EGFR",6,31,3,0
"3474","CHD3","EP300",5,34,3,0.002
"3475","CHD3","EPHA3",8,29,3,0
"3476","CHD3","ERBB3",4,53,4,0.122
"3477","CHD3","ERBB4",5,60,5,0.062
"3478","CHD3","ERCC2",4,22,2,0
"3479","CHD3","EZH2",3,21,1,0.002
"3480","CHD3","FAT1",9,46,4,0
"3481","CHD3","FBXW7",6,38,3,0.002
"3482","CHD3","FGFR1",4,31,3,0.01
"3483","CHD3","FGFR2",4,30,2,0.01
"3484","CHD3","FLNA",7,45,4,0
"3485","CHD3","FLT3",3,25,2,0.012
"3486","CHD3","FUBP1",4,21,2,0
"3487","CHD3","GNAS",4,35,3,0.014
"3488","CHD3","H3F3A",3,20,1,0
"3489","CHD3","HGF",4,31,3,0.002
"3490","CHD3","HUWE1",7,46,4,0
"3491","CHD3","IL7R",3,24,2,0.002
"3492","CHD3","IRF2",6,26,2,0
"3493","CHD3","JAK1",4,24,2,0
"3494","CHD3","JAK2",5,26,2,0
"3495","CHD3","JAK3",4,25,2,0.002
"3496","CHD3","KDM6A",3,24,2,0.008
"3497","CHD3","KEAP1",4,25,2,0.002
"3498","CHD3","KIT",3,27,2,0.026
"3499","CHD3","KMT2A",9,42,4,0
"3500","CHD3","KMT2B",4,40,3,0.036
"3501","CHD3","KMT2C",7,55,5,0.008
"3502","CHD3","KMT2D",7,53,4,0.004
"3503","CHD3","KRAS",3,44,3,0.144
"3504","CHD3","LATS1",4,31,2,0.014
"3505","CHD3","LATS2",4,29,2,0.008
"3506","CHD3","LZTR1",4,31,3,0.004
"3507","CHD3","MACF1",9,55,5,0
"3508","CHD3","MAP3K1",3,24,1,0.002
"3509","CHD3","MAP3K4",3,34,3,0.072
"3510","CHD3","MED12",4,35,3,0.01
"3511","CHD3","MET",3,25,2,0.01
"3512","CHD3","MGA",4,41,3,0.044
"3513","CHD3","MTOR",10,33,4,0
"3514","CHD3","MUC6",5,44,4,0.014
"3515","CHD3","MYH9",5,41,3,0.004
"3516","CHD3","NCOR1",7,39,3,0
"3517","CHD3","NF1",5,39,3,0.008
"3518","CHD3","NIPBL",9,42,4,0
"3519","CHD3","NOTCH1",7,36,3,0
"3520","CHD3","NOTCH2",10,30,4,0
"3521","CHD3","NPM1",3,19,1,0
"3522","CHD3","NSD1",5,28,2,0
"3523","CHD3","NUP133",4,28,2,0.002
"3524","CHD3","NUP93",3,24,1,0.008
"3525","CHD3","PBRM1",3,35,3,0.068
"3526","CHD3","PDGFRA",6,29,3,0
"3527","CHD3","PDS5B",6,23,2,0
"3528","CHD3","PIK3CA",11,54,5,0
